Product,Entity,Operation,Campaign ID,Ad Group ID,Portfolio ID,Ad ID,Keyword ID,Product Targeting ID,Campaign Name,Ad Group Name,Start Date,End Date,Targeting Type,State,Daily Budget,SKU,Ad Group Default Bid,Bid,Keyword Text,Native Language Keyword,Native Language Locale,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Goal-problem-solution,NT2411 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar cleanse,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Goal-problem-solution,NT2411 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar appetite suppressant,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Goal-problem-solution,NT2411 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider probiotic gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Goal-problem-solution,NT2411 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider gummy s to lose weight,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Goal-problem-solution,NT2411 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple vinegar cider weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Goal-problem-solution,NT2411 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pills weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Goal-problem-solution,NT2411 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider for weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Goal-problem-solution,NT2411 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar daily,,,Phrase,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,Manual,Enabled,100,,,,,,,,Fixed Bid,,,
Sponsored Products,Ad Group,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,Enabled,,,1,,,,,,,,,
Sponsored Products,Product Ad,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,NT16370,,,,,,,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies detox,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,metabolism gummies with apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar for weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,weight management apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,supplement weight management apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar for digestion,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar lose weight,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummy s for weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar diet,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules for diabetes,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar hair spray,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar cleanse,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar appetite suppressant,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider probiotic gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider gummy s to lose weight,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple vinegar cider weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pills weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider for weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Goal-problem-solution,NT16370 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar daily,,,Phrase,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,Manual,Enabled,100,,,,,,,,Fixed Bid,,,
Sponsored Products,Ad Group,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,Enabled,,,1,,,,,,,,,
Sponsored Products,Product Ad,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,SD2381,,,,,,,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies detox,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,metabolism gummies with apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar for weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,weight management apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,supplement weight management apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar for digestion,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar lose weight,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummy s for weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar diet,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules for diabetes,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar hair spray,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar cleanse,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar appetite suppressant,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider probiotic gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider gummy s to lose weight,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple vinegar cider weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pills weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider for weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Goal-problem-solution,SD2381 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar daily,,,Phrase,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,Manual,Enabled,100,,,,,,,,Fixed Bid,,,
Sponsored Products,Ad Group,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,Enabled,,,1,,,,,,,,,
Sponsored Products,Product Ad,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,SD15510,,,,,,,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies detox,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,metabolism gummies with apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar for weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,weight management apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,supplement weight management apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar for digestion,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar lose weight,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummy s for weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar diet,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules for diabetes,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar hair spray,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar cleanse,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar appetite suppressant,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider probiotic gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider gummy s to lose weight,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple vinegar cider weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pills weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider for weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD15510 [GLSP - JN]P - Goal-problem-solution,SD15510 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar daily,,,Phrase,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,Manual,Enabled,100,,,,,,,,Fixed Bid,,,
Sponsored Products,Ad Group,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,Enabled,,,1,,,,,,,,,
Sponsored Products,Product Ad,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,NT12780,,,,,,,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies detox,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,metabolism gummies with apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar for weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,weight management apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,supplement weight management apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar for digestion,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar lose weight,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummy s for weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar diet,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules for diabetes,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar hair spray,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar cleanse,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar appetite suppressant,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider probiotic gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider gummy s to lose weight,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple vinegar cider weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pills weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider for weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780 [GLSP - JN]P - Goal-problem-solution,NT12780 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar daily,,,Phrase,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,,,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,Manual,Enabled,100,,,,,,,,Fixed Bid,,,
Sponsored Products,Ad Group,Create,NT2416 [GLSP - JN]P - Goal-problem-solution,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,,,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,Enabled,,,1,,,,,,,,,
Sponsored Products,Product Ad,Create,NT2416 [GLSP - JN]P - Goal-problem-solution,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,NT2416,,,,,,,,,,
Sponsored Products,Keyword,Create,NT2416 [GLSP - JN]P - Goal-problem-solution,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies detox,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2416 [GLSP - JN]P - Goal-problem-solution,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,metabolism gummies with apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2416 [GLSP - JN]P - Goal-problem-solution,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar for weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2416 [GLSP - JN]P - Goal-problem-solution,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,weight management apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2416 [GLSP - JN]P - Goal-problem-solution,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,supplement weight management apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2416 [GLSP - JN]P - Goal-problem-solution,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar for digestion,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2416 [GLSP - JN]P - Goal-problem-solution,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar lose weight,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2416 [GLSP - JN]P - Goal-problem-solution,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummy s for weight loss,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2416 [GLSP - JN]P - Goal-problem-solution,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar diet,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2416 [GLSP - JN]P - Goal-problem-solution,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules for diabetes,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2416 [GLSP - JN]P - Goal-problem-solution,NT2416 [GLSP - JN]P - Goal-problem-solution,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar hair spray,,,Phrase,,,,
